State,District,Lat,Lon,Actual,Normal,Dept,Category,Cumulative_Actual,Cumulative_Normal,Cumulative_Dept,Cumulative_Category,Source_Page,SNo,Data_Date,Match_Type,Match_Score
MIZORAM,SAIHA,22.291,93.001,5.6,15.4,-63.0,LD,532.8,827.5,-36.0,D,4,7,2026-07-22,EXACT,100
MIZORAM,SERCHHIP,23.299,92.934,24.3,13.5,80.0,LE,752.5,711.1,6.0,N,4,8,2026-07-22,EXACT,100
NAGALAND,DIMAPUR,25.776,93.795,12.8,3.5,267.0,LE,229.4,355.0,-35.0,D,5,1,2026-07-22,EXACT,100
NAGALAND,KIPHIRE,25.847,94.824,0.0,6.0,-100.0,NR,318.0,273.9,16.0,N,5,2,2026-07-22,EXACT,100
NAGALAND,KOHIMA,25.77,94.11,13.8,8.6,60.0,LE,442.2,527.3,-16.0,N,5,3,2026-07-22,EXACT,100
NAGALAND,LONGLENG,26.559,94.798,13.8,,,,0.2,505.5,-99.0,LD,5,4,2026-07-22,EXACT,100
NAGALAND,MOKOKCHUNG,26.472,94.529,8.9,17.2,-48.0,D,711.8,639.1,11.0,N,5,5,2026-07-22,EXACT,100
NAGALAND,MON,26.684,95.018,0.4,9.6,-96.0,LD,246.8,543.2,-55.0,D,5,6,2026-07-22,EXACT,100
NAGALAND,PEREN,25.493,93.615,7.9,6.9,14.0,N,318.6,395.5,-19.0,N,5,7,2026-07-22,EXACT,100
NAGALAND,PHEK,25.649,94.532,0.0,10.5,-100.0,NR,250.2,379.2,-34.0,D,5,8,2026-07-22,EXACT,100
NAGALAND,TUENSANG,26.177,94.887,13.8,,,,58.4,505.5,-88.0,LD,5,9,2026-07-22,EXACT,100
NAGALAND,WOKHA,26.196,94.198,12.0,16.7,-28.0,D,412.4,566.5,-27.0,D,5,10,2026-07-22,EXACT,100
NAGALAND,ZUNHEBOTO,26.003,94.486,0.8,9.2,-91.0,LD,79.4,502.4,-84.0,LD,5,11,2026-07-22,EXACT,100
ODISHA,ANGUL,20.987,84.906,27.8,14.1,97.0,LE,568.0,441.0,29.0,E,6,1,2026-07-22,EXACT,100
ODISHA,BALANGIR,20.589,83.172,26.5,15.7,69.0,LE,616.8,432.6,43.0,E,6,2,2026-07-22,EXACT,100
ODISHA,BALASORE,21.492,86.914,35.0,10.8,224.0,LE,496.6,469.4,6.0,N,6,3,2026-07-22,EXACT,100
ODISHA,BARGARH,21.219,83.349,56.3,23.9,136.0,LE,758.8,473.8,60.0,LE,6,4,2026-07-22,EXACT,100
ODISHA,BHADRAK,20.983,86.625,32.6,9.1,259.0,LE,528.7,407.1,30.0,E,6,5,2026-07-22,EXACT,100
ODISHA,BOUDH,20.644,84.173,62.5,13.2,373.0,LE,909.5,400.4,127.0,LE,6,6,2026-07-22,EXACT,100
ODISHA,CUTTACK,20.453,85.697,71.6,9.9,623.0,LE,686.8,429.2,60.0,LE,6,7,2026-07-22,EXACT,100
ODISHA,DEOGARH,21.537,84.733,84.9,16.4,418.0,LE,407.5,463.7,-12.0,N,7,8,2026-07-22,EXACT,100
ODISHA,DHENKANAL,20.827,85.524,55.8,11.8,373.0,LE,761.8,432.2,76.0,LE,7,9,2026-07-22,EXACT,100
ODISHA,GAJAPATI,19.186,84.161,15.4,10.3,49.0,E,270.3,357.2,-24.0,D,7,10,2026-07-22,EXACT,100
ODISHA,GANJAM,19.625,84.673,31.7,9.3,241.0,LE,329.3,336.3,-2.0,N,7,11,2026-07-22,EXACT,100
ODISHA,JAGATSINGHPUR,20.219,86.336,19.2,6.8,183.0,LE,608.5,365.7,66.0,LE,7,12,2026-07-22,EXACT,100
ODISHA,JAJPUR,20.856,86.149,36.3,11.2,224.0,LE,584.0,469.8,24.0,E,7,13,2026-07-22,EXACT,100
ODISHA,JHARSUGUDA,21.806,83.948,45.5,19.4,135.0,LE,500.7,469.4,7.0,N,7,14,2026-07-22,EXACT,100
ODISHA,KALAHANDI,19.868,83.108,28.3,16.3,73.0,LE,417.7,553.4,-25.0,D,7,15,2026-07-22,EXACT,100
ODISHA,KANDHAMAL,20.128,84.046,31.2,13.3,135.0,LE,681.3,433.0,57.0,E,7,16,2026-07-22,EXACT,100
ODISHA,KENDRAPARA,20.553,86.612,6.2,9.0,-31.0,D,659.7,393.0,68.0,LE,7,17,2026-07-22,EXACT,100
ODISHA,KEONJHARGARH,21.538,85.704,47.0,14.2,231.0,LE,590.3,454.6,30.0,E,7,18,2026-07-22,EXACT,100
ODISHA,KHURDA,20.091,85.515,48.1,11.1,333.0,LE,522.8,411.9,27.0,E,7,19,2026-07-22,EXACT,100
ODISHA,KORAPUT,18.814,82.718,15.0,17.7,-15.0,N,451.5,466.2,-3.0,N,7,20,2026-07-22,EXACT,100
ODISHA,MALKANGIRI,18.259,81.95,4.1,16.4,-75.0,LD,336.3,473.3,-29.0,D,7,21,2026-07-22,EXACT,100
ODISHA,MAYURBHANJ,21.896,86.409,15.0,11.8,27.0,E,458.5,484.5,-5.0,N,7,22,2026-07-22,EXACT,100
ODISHA,NAWAPARA,20.465,82.577,14.7,16.3,-10.0,N,444.1,420.2,6.0,N,7,23,2026-07-22,EXACT,100
ODISHA,NAWARANGPUR,19.225724,82.549722,23.7,18.8,26.0,E,333.3,540.2,-38.0,D,7,24,2026-07-22,EXACT,100
ODISHA,NAYAGARH,20.213,84.998,46.3,14.6,217.0,LE,600.6,433.8,38.0,E,7,25,2026-07-22,EXACT,100
ODISHA,PURI,19.879,85.726,40.9,7.9,417.0,LE,593.1,360.5,65.0,LE,7,26,2026-07-22,EXACT,100
ODISHA,RAYAGADA,19.364,83.512,26.1,14.0,86.0,LE,320.4,395.4,-19.0,N,7,27,2026-07-22,EXACT,100
ODISHA,SAMBALPUR,21.452,84.274,58.3,21.8,168.0,LE,579.0,501.3,15.0,N,7,28,2026-07-22,EXACT,100
ODISHA,SONEPUR,20.84622,83.896885,61.6,22.0,180.0,LE,919.9,460.7,100.0,LE,7,29,2026-07-22,EXACT,100
ODISHA,SUNDARGARH,22.08,84.559,70.4,18.5,281.0,LE,467.9,484.6,-3.0,N,7,30,2026-07-22,EXACT,100
PUDUCHERRY (UT),KARAIKAL,10.95,79.803,0.0,2.0,-100.0,NR,84.4,84.0,0.0,N,30,1,2026-07-22,EXACT,100
PUDUCHERRY (UT),MAHE,11.726,75.54,0.6,23.7,-97.0,LD,1090.0,1438.9,-24.0,D,32,1,2026-07-22,EXACT,100
PUDUCHERRY (UT),PUDUCHERRY,11.911,79.734,0.0,2.2,-100.0,NR,11.9,93.1,-87.0,LD,30,2,2026-07-22,EXACT,100
PUDUCHERRY (UT),YANAM,16.722,82.257,0.0,8.3,-100.0,NR,113.4,273.1,-58.0,D,26,1,2026-07-22,EXACT,100
PUNJAB,AMRITSAR,31.706,74.899,46.4,4.6,909.0,LE,166.7,162.8,2.0,N,15,1,2026-07-22,EXACT,100
PUNJAB,BARNALA,30.388,75.499,0.0,4.2,-100.0,NR,35.4,143.5,-75.0,LD,15,2,2026-07-22,EXACT,100
PUNJAB,BHATINDA,30.184,75.039,0.0,5.1,-100.0,NR,47.1,116.8,-60.0,LD,15,3,2026-07-22,EXACT,100
PUNJAB,FARIDKOT,30.613,74.779,0.0,4.9,-100.0,NR,147.4,129.7,14.0,N,15,4,2026-07-22,EXACT,100
PUNJAB,FATEHGARH SAHIB,30.642,76.376,2.0,5.9,-66.0,LD,63.1,190.7,-67.0,LD,15,5,2026-07-22,EXACT,100
PUNJAB,FAZILKA,30.278,74.165,1.3,6.5,-79.0,LD,44.0,99.8,-56.0,D,15,6,2026-07-22,EXACT,100
PUNJAB,FEROZEPUR,30.914,74.704,0.1,3.7,-97.0,LD,94.5,100.6,-6.0,N,15,7,2026-07-22,EXACT,100
PUNJAB,GURDASPUR,31.917,75.291,46.5,6.9,574.0,LE,320.1,233.0,37.0,E,15,8,2026-07-22,EXACT,100
PUNJAB,HOSHIARPUR,31.625,75.858,12.1,6.3,93.0,LE,45.4,232.8,-81.0,LD,15,9,2026-07-22,EXACT,100
PUNJAB,JALANDHAR,31.213,75.566,5.4,5.3,1.0,N,149.2,196.9,-24.0,D,15,10,2026-07-22,EXACT,100
PUNJAB,KAPURTHALA,31.354,75.4,1.6,7.2,-78.0,LD,84.4,170.0,-50.0,D,15,11,2026-07-22,EXACT,100
PUNJAB,LUDHIANA,30.805,75.833,0.0,3.3,-100.0,NR,134.0,177.4,-24.0,D,15,12,2026-07-22,EXACT,100
PUNJAB,MANSA,29.909,75.437,0.0,5.2,-100.0,NR,33.0,106.8,-69.0,LD,15,13,2026-07-22,EXACT,100
PUNJAB,MOGA,30.763,75.172,0.0,2.6,-100.0,NR,83.7,109.3,-23.0,D,15,14,2026-07-22,EXACT,100
PUNJAB,MUKTSAR,30.3,74.538,0.0,7.5,-100.0,NR,53.0,143.4,-63.0,LD,15,15,2026-07-22,EXACT,100
PUNJAB,PATHANKOT,32.297,75.616,80.6,10.9,640.0,LE,451.2,328.0,38.0,E,15,16,2026-07-22,EXACT,100
PUNJAB,PATIALA,30.283,76.351,2.2,7.5,-71.0,LD,104.5,201.6,-48.0,D,15,17,2026-07-22,EXACT,100
PUNJAB,RUPNAGAR,31.062,76.488,20.7,10.1,105.0,LE,133.3,302.4,-56.0,D,16,18,2026-07-22,EXACT,100
PUNJAB,SANGRUR,30.211,75.869,1.1,4.9,-78.0,LD,70.1,142.0,-51.0,D,16,19,2026-07-22,EXACT,100
PUNJAB,SAS NAGAR (MOHALI),30.682,76.739,0.6,6.4,-91.0,LD,116.2,249.2,-53.0,D,16,20,2026-07-22,EXACT,100
PUNJAB,SBS NAGAR,31.11,76.154,1.6,7.2,-78.0,LD,151.9,316.7,-52.0,D,16,21,2026-07-22,EXACT,100
PUNJAB,TARN TARAN,31.337,74.841,6.7,3.4,97.0,LE,73.8,97.0,-24.0,D,16,22,2026-07-22,EXACT,100
RAJASTHAN,AJMER,26.233,74.772,,,,,,,,,,,,UNMATCHED,
RAJASTHAN,ALWAR,27.591,76.601,,,,,,,,,,,,UNMATCHED,
RAJASTHAN,BANSWARA,23.478,74.365,,,,,,,,,,,,UNMATCHED,
RAJASTHAN,BARAN,24.995,76.748,,,,,,,,,,,,UNMATCHED,
RAJASTHAN,BARMER,25.735,71.475,,,,,,,,,,,,UNMATCHED,
RAJASTHAN,BHARATPUR,27.248,77.276,,,,,,,,,,,,UNMATCHED,
RAJASTHAN,BHILWARA,25.481,74.727,,,,,,,,,,,,UNMATCHED,
RAJASTHAN,BIKANER,28.178,73.174,,,,,,,,,,,,UNMATCHED,
RAJASTHAN,BUNDI,25.488,75.792,,,,,,,,,,,,UNMATCHED,
RAJASTHAN,CHITTORGARH,24.822,74.774,,,,,,,,,,,,UNMATCHED,
RAJASTHAN,CHURU,28.345,74.696,,,,,,,,,,,,UNMATCHED,
RAJASTHAN,DAUSA,26.858,76.51,,,,,,,,,,,,UNMATCHED,
RAJASTHAN,UDAIPUR,24.419,73.689,,,,,,,,,,,,UNMATCHED,
RAJASTHAN,DUNGARPUR,23.731,73.854,,,,,,,,,,,,UNMATCHED,
RAJASTHAN,HANUMANGARH,29.266,74.561,,,,,,,,,,,,UNMATCHED,
RAJASTHAN,JAIPUR,26.977,75.719,,,,,,,,,,,,UNMATCHED,
RAJASTHAN,JAISALMER,27.075,70.901,,,,,,,,,,,,UNMATCHED,
RAJASTHAN,JALORE,25.099,72.212,,,,,,,,,,,,UNMATCHED,
RAJASTHAN,JHALAWAR,24.336,76.194,,,,,,,,,,,,UNMATCHED,
RAJASTHAN,JHUNJHUNU,28.092,75.55,,,,,,,,,,,,UNMATCHED,
RAJASTHAN,JODHPUR,26.748,72.785,,,,,,,,,,,,UNMATCHED,
RAJASTHAN,KARAULI,26.523,76.958,,,,,,,,,,,,UNMATCHED,
RAJASTHAN,KOTA,25.109,76.104,,,,,,,,,,,,UNMATCHED,
RAJASTHAN,NAGAUR,27.066,74.175,,,,,,,,,,,,UNMATCHED,
RAJASTHAN,PALI,25.707,73.519,,,,,,,,,,,,UNMATCHED,
RAJASTHAN,PRATAPGARH,24.03,74.651,,,,,,,,,,,,UNMATCHED,
RAJASTHAN,RAJSAMAND,25.228,73.891,,,,,,,,,,,,UNMATCHED,
RAJASTHAN,SAWAI MADHOPUR,26.218,76.461,,,,,,,,,,,,UNMATCHED,
RAJASTHAN,SIKAR,27.634,75.288,,,,,,,,,,,,UNMATCHED,
RAJASTHAN,SIROHI,24.762,72.777,,,,,,,,,,,,UNMATCHED,
RAJASTHAN,SRI GANGANAGAR,29.397,73.571,,,,,,,,,,,,UNMATCHED,
RAJASTHAN,TONK,26.148,75.666,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,CHANDAULI,25.142,83.258,,,,,,,,,,,,UNMATCHED,
SIKKIM,GANGTOK,27.292,88.671,12.9,18.3,-30.0,D,1034.7,1038.8,0.0,N,5,1,2026-07-22,EXACT,100
SIKKIM,GYALSHING,27.349,88.175,35.8,20.8,72.0,LE,1162.0,797.8,46.0,E,5,2,2026-07-22,EXACT,100
SIKKIM,MANGAN,27.744,88.528,2.2,15.2,-85.0,LD,716.8,721.8,-1.0,N,5,3,2026-07-22,EXACT,100
SIKKIM,NAMCHI,27.287,88.383,48.1,23.5,105.0,LE,1020.1,771.4,32.0,E,5,4,2026-07-22,EXACT,100
SIKKIM,Pakyong,27.23,88.6,24.5,17.4,41.0,E,917.8,741.4,24.0,E,6,5,2026-07-22,EXACT,100
SIKKIM,Soreng,27.17,88.25,28.0,20.8,35.0,E,1148.5,797.8,44.0,E,6,6,2026-07-22,EXACT,100
TAMILNADU,ARIYALUR,11.162,79.242,0.0,3.0,-100.0,NR,88.4,76.8,15.0,N,28,1,2026-07-22,EXACT,100
TAMILNADU,CHENGALPATTU,12.58,80,0.0,4.0,-100.0,NR,38.9,117.4,-67.0,LD,28,2,2026-07-22,EXACT,100
TAMILNADU,CHENNAI,13.063,80.232,0.0,3.8,-100.0,NR,90.5,135.5,-33.0,D,28,3,2026-07-22,EXACT,100
TAMILNADU,COIMBATORE,10.878,76.976,0.0,6.3,-100.0,NR,323.6,326.6,-1.0,N,28,4,2026-07-22,EXACT,100
TAMILNADU,CUDDALORE,11.536,79.45,0.0,2.2,-100.0,NR,113.5,91.2,24.0,E,28,5,2026-07-22,EXACT,100
TAMILNADU,DHARMAPURI,12.101,78.193,0.0,1.9,-100.0,NR,106.1,99.9,6.0,N,28,6,2026-07-22,EXACT,100
TAMILNADU,DINDIGUL,10.392,77.82,0.0,1.9,-100.0,NR,70.1,74.4,-6.0,N,28,7,2026-07-22,EXACT,100
TAMILNADU,ERODE,11.518,77.413,0.0,1.3,-100.0,NR,74.3,79.2,-6.0,N,28,8,2026-07-22,EXACT,100
TAMILNADU,KALLAKURICHI,11.798,79.011,0.0,2.0,-100.0,NR,85.9,100.5,-15.0,N,28,9,2026-07-22,EXACT,100
TAMILNADU,KANCHEEPURAM,12.826,79.828,0.0,4.2,-100.0,NR,78.6,140.8,-44.0,D,28,10,2026-07-22,EXACT,100
TAMILNADU,KANYAKUMARI,8.307,77.36,0.0,2.7,-100.0,NR,270.9,252.9,7.0,N,28,11,2026-07-22,EXACT,100
TAMILNADU,KARUR,10.844,78.135,0.0,0.6,-100.0,NR,33.0,41.0,-19.0,N,28,12,2026-07-22,EXACT,100
TAMILNADU,KRISHNAGIRI,12.491,78.031,0.0,2.2,-100.0,NR,91.7,88.2,4.0,N,29,13,2026-07-22,EXACT,100
TAMILNADU,MADURAI,9.923,78.005,0.0,1.7,-100.0,NR,71.6,77.9,-8.0,N,29,14,2026-07-22,EXACT,100
TAMILNADU,MAYILADUTHURAI,11.103,79.655,0.0,2.0,-100.0,NR,61.3,71.4,-14.0,N,29,15,2026-07-22,EXACT,100
TAMILNADU,NAGAPATTINAM,10.809,79.729,0.0,1.6,-100.0,NR,39.7,65.9,-40.0,D,29,16,2026-07-22,EXACT,100
TAMILNADU,NAMAKKAL,11.319,78.136,0.0,1.2,-100.0,NR,42.4,77.9,-46.0,D,29,17,2026-07-22,EXACT,100
TAMILNADU,NILGIRIS,11.456,76.64,1.2,8.3,-86.0,LD,265.5,365.3,-27.0,D,29,18,2026-07-22,EXACT,100
TAMILNADU,PERAMBALUR,11.275,78.89,0.0,1.6,-100.0,NR,73.2,57.5,27.0,E,29,19,2026-07-22,EXACT,100
TAMILNADU,PUDUKKOTTAI,10.36,78.879,0.0,1.6,-100.0,NR,87.2,79.0,10.0,N,29,20,2026-07-22,EXACT,100
TAMILNADU,RAMANATHAPURAM,9.449,78.691,0.0,1.1,-100.0,NR,10.3,32.1,-68.0,LD,29,21,2026-07-22,EXACT,100
WEST BENGAL,MALDAH,25.142,88.089,13.2,13.1,1.0,N,479.1,491.6,-3.0,N,5,6,2026-07-22,FUZZY,90.91
TAMILNADU,SALEM,11.678,78.223,0.0,1.8,-100.0,NR,95.5,110.7,-14.0,N,29,23,2026-07-22,EXACT,100
TAMILNADU,SIVAGANGA,9.919,78.591,0.0,2.4,-100.0,NR,89.2,96.4,-8.0,N,29,24,2026-07-22,EXACT,100
TAMILNADU,TENKASI,9.087,77.46,0.0,1.3,-100.0,NR,79.1,76.0,4.0,N,29,25,2026-07-22,EXACT,100
TAMILNADU,THANJAVUR,10.671,79.241,0.0,2.4,-100.0,NR,76.2,74.4,2.0,N,29,26,2026-07-22,EXACT,100
TAMILNADU,THENI,9.892,77.438,0.0,1.6,-100.0,NR,76.9,65.0,18.0,N,29,27,2026-07-22,EXACT,100
TAMILNADU,THIRUCHIRAPALLI,10.891,78.57,0.0,0.6,-100.0,NR,65.3,60.5,8.0,N,29,28,2026-07-22,EXACT,100
TAMILNADU,THIRUVALLUR,13.244,79.933,0.4,2.7,-86.0,LD,117.4,146.0,-20.0,D,29,29,2026-07-22,EXACT,100
TAMILNADU,THOOTHUKUDI,8.891,78.004,0.0,0.4,-100.0,NR,7.1,13.0,-46.0,D,29,30,2026-07-22,EXACT,100
TAMILNADU,TIRUNELVELI,8.575,77.604,0.0,0.4,-100.0,NR,247.9,34.4,621.0,LE,29,31,2026-07-22,EXACT,100
TAMILNADU,TIRUPATTUR,12.585,78.644,0.0,3.7,-100.0,NR,62.2,118.9,-48.0,D,29,32,2026-07-22,EXACT,100
TAMILNADU,TIRUPPUR,10.839,77.407,0.0,0.6,-100.0,NR,20.6,36.4,-44.0,D,29,33,2026-07-22,EXACT,100
TAMILNADU,TIRUVANNAMALAI,12.432,79.166,0.0,3.3,-100.0,NR,80.4,123.2,-35.0,D,29,34,2026-07-22,EXACT,100
TAMILNADU,TIRUVARUR,10.703,79.529,0.0,2.8,-100.0,NR,69.7,74.4,-6.0,N,29,35,2026-07-22,EXACT,100
TAMILNADU,VELLORE,12.901,78.954,0.0,3.4,-100.0,NR,69.8,130.1,-46.0,D,29,36,2026-07-22,EXACT,100
TAMILNADU,VILLUPURAM,12.123,79.527,0.0,3.4,-100.0,NR,70.6,108.7,-35.0,D,29,37,2026-07-22,EXACT,100
TAMILNADU,VIRUDHUNAGAR,9.492,77.906,0.0,2.0,-100.0,NR,52.1,46.1,13.0,N,29,38,2026-07-22,EXACT,100
TELANGANA,ADILABAD,19.52,78.566,23.4,11.9,97.0,LE,273.3,391.9,-30.0,D,27,1,2026-07-22,EXACT,100
TELANGANA,ANANTAPURAMU,14.6819,77.6006,,,,,,,,,,,,UNMATCHED,
TELANGANA,ANNAMAYYA DISTRICT,14.47,78.82,,,,,,,,,,,,UNMATCHED,
TELANGANA,B. KOTHAGUDEM,17.688,80.71,8.9,7.8,13.0,N,294.9,364.8,-19.0,N,27,2,2026-07-22,EXACT,100
TELANGANA,CHITTOOR,13.465,79.006,,,,,,,,,,,,UNMATCHED,
TELANGANA,HANUMAKONDA,18.005,79.77,3.9,5.4,-28.0,D,138.3,261.6,-47.0,D,27,3,2026-07-22,EXACT,100
TELANGANA,HYDERABAD,17.395,78.47,7.0,5.3,32.0,E,131.8,227.8,-42.0,D,27,4,2026-07-22,EXACT,100
TELANGANA,J. BHUPALPALLY,18.502,79.925,13.5,9.4,43.0,E,301.0,361.4,-17.0,N,27,5,2026-07-22,EXACT,100
TELANGANA,JAGTIAL,18.833,78.875,10.2,7.0,46.0,E,269.1,315.1,-15.0,N,27,6,2026-07-22,EXACT,100
TELANGANA,JANGAON,17.735,79.274,2.6,6.6,-61.0,LD,154.9,261.4,-41.0,D,27,7,2026-07-22,EXACT,100
TELANGANA,JOGULAMBA GADWAL,16.072,77.781,6.4,2.7,139.0,LE,120.4,162.3,-26.0,D,27,8,2026-07-22,EXACT,100
TELANGANA,KAMAREDDY,18.325,78.062,10.9,6.6,65.0,LE,280.1,288.3,-3.0,N,27,9,2026-07-22,EXACT,100
TELANGANA,KARIMNAGAR,18.379,79.235,7.3,4.6,59.0,E,180.6,268.4,-33.0,D,27,10,2026-07-22,EXACT,100
TELANGANA,KHAMMAM,17.2,80.361,8.7,7.1,23.0,E,240.1,285.4,-16.0,N,27,11,2026-07-22,EXACT,100
TELANGANA,KUMARAM BHEEM,19.359,79.417,22.5,13.1,72.0,LE,336.2,400.3,-16.0,N,27,12,2026-07-22,EXACT,100
TELANGANA,KURNOOL,15.532,77.999,,,,,,,,,,,,UNMATCHED,
TELANGANA,M. MALKAJGIRI,17.544,78.558,3.7,4.2,-11.0,N,85.3,188.4,-55.0,D,27,13,2026-07-22,EXACT,100
TELANGANA,MAHABUBABAD,17.668,79.984,3.4,8.0,-57.0,D,273.4,317.6,-14.0,N,27,14,2026-07-22,EXACT,100
TELANGANA,MAHABUBNAGAR,16.759,77.99,5.3,4.5,18.0,N,141.2,181.7,-22.0,D,27,15,2026-07-22,EXACT,100
TELANGANA,MANCHERIAL,18.996,79.514,21.3,7.8,173.0,LE,313.8,382.5,-18.0,N,27,16,2026-07-22,EXACT,100
TELANGANA,MEDAK,17.955,78.26,6.9,7.4,-7.0,N,233.9,286.1,-18.0,N,27,17,2026-07-22,EXACT,100
TELANGANA,MULUGU,18.289,80.337,7.4,11.4,-35.0,D,429.4,376.5,14.0,N,27,18,2026-07-22,EXACT,100
TELANGANA,NAGARKURNOOL,16.388,78.588,0.8,3.5,-78.0,LD,130.3,167.7,-22.0,D,27,19,2026-07-22,EXACT,100
TELANGANA,NALGONDA,16.877,79.193,3.1,3.5,-12.0,N,128.6,172.2,-25.0,D,27,20,2026-07-22,EXACT,100
TELANGANA,NANDYAL,15.478,78.483,,,,,,,,,,,,UNMATCHED,
TELANGANA,NARAYANPET,16.643,77.58,3.6,4.4,-19.0,N,150.3,165.6,-9.0,N,27,21,2026-07-22,EXACT,100
TELANGANA,NIRMAL,19.113,78.315,18.2,9.7,88.0,LE,162.6,350.8,-54.0,D,28,22,2026-07-22,EXACT,100
TELANGANA,NIZAMABAD,18.702,78.211,11.1,7.6,47.0,E,239.4,316.5,-24.0,D,28,23,2026-07-22,EXACT,100
TELANGANA,PEDDAPALLE,18.621,79.452,10.7,8.1,32.0,E,248.8,350.8,-29.0,D,28,24,2026-07-22,EXACT,100
TELANGANA,RAJANNA SIRCILLA,18.416,78.761,7.4,6.8,9.0,N,187.4,262.4,-29.0,D,28,25,2026-07-22,EXACT,100
TELANGANA,RANGAREDDY,17.131,78.413,6.3,4.0,58.0,E,146.0,198.8,-27.0,D,28,26,2026-07-22,EXACT,100
TELANGANA,SANGAREDDY,17.784,77.875,4.2,6.0,-29.0,D,210.6,263.8,-20.0,D,28,27,2026-07-22,EXACT,100
TELANGANA,SIDDIPET,18.01,78.849,8.9,4.7,90.0,LE,168.5,227.0,-26.0,D,28,28,2026-07-22,EXACT,100
TELANGANA,SRI SATHYASAI DISTRICT,14.158081,77.826801,,,,,,,,,,,,UNMATCHED,
TELANGANA,SURYAPET,17.081,79.754,3.1,8.7,-65.0,LD,177.3,228.2,-22.0,D,28,29,2026-07-22,EXACT,100
TELANGANA,TIRUPATI,13.6288,79.4192,,,,,,,,,,,,UNMATCHED,
TELANGANA,VIKARABAD,17.254,77.746,9.4,6.5,45.0,E,151.4,242.8,-38.0,D,28,30,2026-07-22,EXACT,100
TELANGANA,WANAPARTHY,16.294,78.038,3.0,4.0,-25.0,D,109.7,193.4,-43.0,D,28,31,2026-07-22,EXACT,100
TELANGANA,WARANGAL,17.978,79.594,2.6,8.7,-70.0,LD,173.2,350.8,-51.0,D,28,32,2026-07-22,EXACT,100
TELANGANA,Y. BHUVANAGIRI,17.452,78.981,2.5,4.6,-46.0,D,81.0,204.9,-60.0,LD,28,33,2026-07-22,EXACT,100
TELANGANA,YSR DISTRICT,14.467,78.824,,,,,,,,,,,,UNMATCHED,
TRIPURA,DHALAI,23.839,91.92,2.4,12.9,-82.0,LD,696.2,653.8,6.0,N,4,1,2026-07-22,EXACT,100
TRIPURA,GOMATI,23.53,91.619,4.0,13.9,-72.0,LD,566.6,716.6,-21.0,D,4,2,2026-07-22,EXACT,100
TRIPURA,KHOWAI,23.947,91.655,5.6,10.8,-48.0,D,732.3,666.1,10.0,N,4,3,2026-07-22,EXACT,100
TRIPURA,NORTH TRIPURA,24.095,92.209,3.8,11.9,-68.0,LD,616.6,654.9,-6.0,N,4,4,2026-07-22,EXACT,100
TRIPURA,SIPAHIJALA,23.587,91.33,4.0,19.9,-80.0,LD,578.8,674.3,-14.0,N,4,5,2026-07-22,EXACT,100
TRIPURA,SOUTH TRIPURA,23.192,91.588,9.0,21.0,-57.0,D,630.2,895.2,-30.0,D,4,6,2026-07-22,EXACT,100
TRIPURA,UNAKOTI,24.193,92.04,1.3,14.2,-91.0,LD,799.1,704.1,13.0,N,4,7,2026-07-22,EXACT,100
TRIPURA,WEST TRIPURA,23.888,91.397,8.7,19.2,-55.0,D,687.6,615.9,12.0,N,4,8,2026-07-22,EXACT,100
UTTAR PRADESH,AGRA,27.036,78.076,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,ALIGARH,27.926,78.065,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,AMBEDKAR NAGAR,26.419,82.666,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,AMETHI,26.288,81.64,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,AMROHA,28.813,78.332,,,,,,,,,,,,UNMATCHED,
MEGHALAYA,EAST GARO HILLS,25.624,90.631,0.2,12.7,-99.0,LD,436.5,965.1,-55.0,D,3,1,2026-07-22,EXACT,100
UTTAR PRADESH,GHAZIPUR,25.624,83.556,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,AZAMGARH,26.046,83.067,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,BADAUN,28.078,79.042,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,AURAIYA,26.658,79.479,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,BAHRAICH,27.698,81.493,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,BALLIA,25.876,84.103,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,AYODHYA,26.658,81.997,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,BANDA,25.471,80.557,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,BARABANKI,26.939,81.332,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,BAREILLY,28.458,79.431,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,BASTI,26.82,82.626,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,BHADOHI,25.348,82.464,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,BIJNOR,29.386,78.389,,,,,,,,,,,,UNMATCHED,
UTTAR PRADESH,BULANDSHAHAR,28.363,78.015,,,,,,,,,,,,UNMATCHED,
RAJASTHAN,DHOLPUR,26.681,77.702,,,,,,,,,,,,UNMATCHED,
